x	y	label	key	clickSelects	showSelected1	group
2.09	70.9926829268293	Belarus	Belarus	Belarus	Belarus	18
2.09	71.549512195122	Belarus	Belarus	Belarus	Belarus	18
2.03	70.990243902439	Belarus	Belarus	Belarus	Belarus	18
2.04	71.3414634146341	Belarus	Belarus	Belarus	Belarus	18
2.03	71.5878048780488	Belarus	Belarus	Belarus	Belarus	18
1.91	70.8365853658537	Belarus	Belarus	Belarus	Belarus	18
1.8	70.3780487804878	Belarus	Belarus	Belarus	Belarus	18
1.75	70.0219512195122	Belarus	Belarus	Belarus	Belarus	18
1.61	68.9707317073171	Belarus	Belarus	Belarus	Belarus	18
1.51	68.7682926829268	Belarus	Belarus	Belarus	Belarus	18
1.386	68.4609756097561	Belarus	Belarus	Belarus	Belarus	18
1.31	68.6121951219512	Belarus	Belarus	Belarus	Belarus	18
1.23	68.4609756097561	Belarus	Belarus	Belarus	Belarus	18
1.27	68.4073170731707	Belarus	Belarus	Belarus	Belarus	18
1.31	67.9073170731707	Belarus	Belarus	Belarus	Belarus	18
1.31	68.9121951219512	Belarus	Belarus	Belarus	Belarus	18
1.27	68.5073170731707	Belarus	Belarus	Belarus	Belarus	18
1.22	68.0560975609756	Belarus	Belarus	Belarus	Belarus	18
1.21	68.5536585365854	Belarus	Belarus	Belarus	Belarus	18
1.2	68.9560975609756	Belarus	Belarus	Belarus	Belarus	18
1.21	68.8512195121951	Belarus	Belarus	Belarus	Belarus	18
1.287	69.4048780487805	Belarus	Belarus	Belarus	Belarus	18
1.37	70.2034146341464	Belarus	Belarus	Belarus	Belarus	18
1.42	70.4560975609756	Belarus	Belarus	Belarus	Belarus	18
1.42	70.4073170731707	Belarus	Belarus	Belarus	Belarus	18
1.44	70.4048780487805	Belarus	Belarus	Belarus	Belarus	18
1.51	70.6512195121951	Belarus	Belarus	Belarus	Belarus	18
6.5	60.8958536585366	Belize	Belize	Belize	Belize	20
6.48	61.3918048780488	Belize	Belize	Belize	Belize	20
6.46	61.8984878048781	Belize	Belize	Belize	Belize	20
6.44	62.4154390243903	Belize	Belize	Belize	Belize	20
6.42	62.9436097560976	Belize	Belize	Belize	Belize	20
6.4	63.4774146341463	Belize	Belize	Belize	Belize	20
6.379	64.0121707317073	Belize	Belize	Belize	Belize	20
6.358	64.5417317073171	Belize	Belize	Belize	Belize	20
6.337	65.0579756097561	Belize	Belize	Belize	Belize	20
6.316	65.5598780487805	Belize	Belize	Belize	Belize	20
6.299	66.0439512195122	Belize	Belize	Belize	Belize	20
6.288	66.512756097561	Belize	Belize	Belize	Belize	20
6.284	66.9684390243903	Belize	Belize	Belize	Belize	20
6.285	67.4126097560976	Belize	Belize	Belize	Belize	20
6.287	67.8458048780488	Belize	Belize	Belize	Belize	20
6.278	68.2665609756098	Belize	Belize	Belize	Belize	20
6.25	68.6743658536585	Belize	Belize	Belize	Belize	20
6.195	69.0681951219512	Belize	Belize	Belize	Belize	20
6.109	69.4454878048781	Belize	Belize	Belize	Belize	20
5.992	69.805756097561	Belize	Belize	Belize	Belize	20
5.849	70.147	Belize	Belize	Belize	Belize	20
5.684	70.4672926829268	Belize	Belize	Belize	Belize	20
5.51	70.7670975609756	Belize	Belize	Belize	Belize	20
5.336	71.0464146341463	Belize	Belize	Belize	Belize	20
5.17	71.3051951219512	Belize	Belize	Belize	Belize	20
5.019	71.5438048780488	Belize	Belize	Belize	Belize	20
4.886	71.7636097560976	Belize	Belize	Belize	Belize	20
4.771	71.9660731707317	Belize	Belize	Belize	Belize	20
4.671	72.1526829268293	Belize	Belize	Belize	Belize	20
4.584	72.3260487804878	Belize	Belize	Belize	Belize	20
4.508	72.4868048780488	Belize	Belize	Belize	Belize	20
4.436	72.6361707317073	Belize	Belize	Belize	Belize	20
4.363	72.7738536585366	Belize	Belize	Belize	Belize	20
4.286	72.901	Belize	Belize	Belize	Belize	20
4.201	73.0197317073171	Belize	Belize	Belize	Belize	20
4.108	73.1276097560976	Belize	Belize	Belize	Belize	20
4.008	73.2211463414634	Belize	Belize	Belize	Belize	20
3.905	73.3007073170732	Belize	Belize	Belize	Belize	20
3.8	73.3726341463415	Belize	Belize	Belize	Belize	20
3.696	73.4443170731708	Belize	Belize	Belize	Belize	20
3.594	73.5311219512195	Belize	Belize	Belize	Belize	20
3.493	73.6489268292683	Belize	Belize	Belize	Belize	20
3.396	73.8086341463415	Belize	Belize	Belize	Belize	20
3.301	74.0136585365854	Belize	Belize	Belize	Belize	20
3.209	74.2599268292683	Belize	Belize	Belize	Belize	20
3.124	74.5368780487805	Belize	Belize	Belize	Belize	20
3.044	74.827	Belize	Belize	Belize	Belize	20
2.971	75.1118536585366	Belize	Belize	Belize	Belize	20
2.905	75.377512195122	Belize	Belize	Belize	Belize	20
2.845	75.618512195122	Belize	Belize	Belize	Belize	20
2.79	75.8399512195122	Belize	Belize	Belize	Belize	20
2.741	76.0529024390244	Belize	Belize	Belize	Belize	20
3.811	71.1331707317073	Canada	Canada	Canada	Canada	34
3.753	71.3460975609756	Canada	Canada	Canada	Canada	34
3.681	71.3670731707317	Canada	Canada	Canada	Canada	34
3.607	71.3807317073171	Canada	Canada	Canada	Canada	34
3.456	71.7763414634146	Canada	Canada	Canada	Canada	34
3.115	71.8721951219512	Canada	Canada	Canada	Canada	34
2.749	72.0043902439024	Canada	Canada	Canada	Canada	34
2.528	72.2078048780488	Canada	Canada	Canada	Canada	34
2.386	72.3534146341463	Canada	Canada	Canada	Canada	34
2.334	72.5014634146341	Canada	Canada	Canada	Canada	34
2.258	72.7004878048781	Canada	Canada	Canada	Canada	34
2.141	73.0292682926829	Canada	Canada	Canada	Canada	34
1.98	72.9339024390244	Canada	Canada	Canada	Canada	34
1.89	73.1626829268293	Canada	Canada	Canada	Canada	34
1.837	73.2375609756098	Canada	Canada	Canada	Canada	34
1.824	73.5217073170732	Canada	Canada	Canada	Canada	34
1.796	73.8560975609756	Canada	Canada	Canada	Canada	34
1.782	74.2156097560976	Canada	Canada	Canada	Canada	34
1.768	74.529756097561	Canada	Canada	Canada	Canada	34
1.754	74.8663414634146	Canada	Canada	Canada	Canada	34
1.74	75.0780487804878	Canada	Canada	Canada	Canada	34
1.7	75.4785365853659	Canada	Canada	Canada	Canada	34
1.69	75.6804878048781	Canada	Canada	Canada	Canada	34
1.68	76.0363414634146	Canada	Canada	Canada	Canada	34
1.65	76.3175609756098	Canada	Canada	Canada	Canada	34
1.67	76.3034146341464	Canada	Canada	Canada	Canada	34
1.675	76.44	Canada	Canada	Canada	Canada	34
1.68	76.739512195122	Canada	Canada	Canada	Canada	34
1.68	76.8092682926829	Canada	Canada	Canada	Canada	34
1.77	77.0656097560976	Canada	Canada	Canada	Canada	34
